participant,Filename,phonation,interval,H1c_mean,H2c_mean,H4c_mean,A1c_mean,A2c_mean,A3c_mean,H2Kc_mean,H1H2c_mean,H2H4c_mean,H1A1c_mean,H1A2c_mean,H1A3c_mean,H42Kc_mean,H2KH5Kc_mean,CPP_mean,Energy_mean,HNR05_mean,HNR15_mean,HNR25_mean,HNR35_mean,sF0_mean,sF1_mean,sF2_mean,sF3_mean,sF4_mean,sB1_mean,sB2_mean,sB3_mean,sB4_mean,H1c_sd,H2c_sd,H4c_sd,A1c_sd,A2c_sd,A3c_sd,H2Kc_sd,H1H2c_sd,H2H4c_sd,H1A1c_sd,H1A2c_sd,H1A3c_sd,H42Kc_sd,H2KH5Kc_sd,CPP_sd,Energy_sd,HNR05_sd,HNR15_sd,HNR25_sd,HNR35_sd,sF0_sd,sF1_sd,sF2_sd,sF3_sd,sF4_sd,sB1_sd,sB2_sd,sB3_sd,sB4_sd,session,repetition,comb_no,rs
P0001,AC_P0001_S01_R02_BRT_HDM.mat,BRT,c,15.322742063492063,6.730777777777778,-2.8031468253968255,-14.84790873015873,-14.926376984126984,-7.399583333333333,-5.6195634920634925,8.591992063492064,9.533924603174603,30.17065476190476,30.24913888888889,22.722369047619047,2.816464285714286,18.80911111111111,16.744305555555556,0.9534484126984127,7.068388888888889,17.778805555555557,21.723309523809522,25.451714285714285,105.52578174603174,470.5723888888889,1639.900015873016,2492.124238095238,3812.7986904761906,244.07796428571427,383.47695238095235,248.55615873015873,444.0797182539683,8.318026196742693,8.539121812511318,6.74520846596106,9.256578202098058,8.174488903498027,7.866328483717484,7.687620209012956,2.933173154948216,4.647026830653187,5.598885906880412,7.53518470737503,9.914156402539664,4.857067059146507,7.908262072007814,0.6654170889598267,0.4714030863688823,4.5327736220465145,4.3742342316610285,4.056056109421744,4.459272722860411,28.107309892878877,240.0431475248419,409.34497247839556,278.0424326312959,536.9719395276657,194.91280203240171,297.36768882813374,173.22649892049884,292.986158595062,S01,R02,S01R02c,S01R02
P0001,AC_P0001_S01_R02_BRT_HDM.mat,BRT,d,15.22747004608295,4.270990783410138,0.017520737327188927,-11.982571428571429,-12.68688940092166,-2.5824331797235023,-0.2501843317972351,10.95641935483871,4.253470046082949,27.21000921658986,27.914327188940092,17.809930875576036,0.26778341013824886,24.55977419354839,17.088760368663593,0.9325760368663595,5.990986175115207,17.53047465437788,21.809705069124423,25.838082949308756,104.80353917050691,363.6208064516129,1510.5681105990784,2457.2738156682026,3619.839400921659,244.39013824884793,304.3759400921659,227.87794470046083,468.2491059907834,7.051210050493599,5.514939498837733,6.264746021483101,8.14483343938297,6.829515227138103,8.350484233375749,9.086594871278976,4.200483947448413,3.6422386240745483,5.348511760805076,4.7913796009515615,7.275827369893818,6.779262544162637,8.918835713319469,0.6407896009466328,0.6496321858024872,3.8851203071119835,3.6761979227428303,3.933217619016141,4.295356131759404,18.22477062751523,185.11018629308967,438.320621991574,225.552944527922,467.2895469898728,146.16024961090957,217.47417242011943,156.33152858481105,208.05209172669822,S01,R02,S01R02d,S01R02
P0001,AC_P0001_S01_R02_BRT_HDM.mat,BRT,e,15.880279792746114,5.925725388601037,0.2758549222797928,-10.67159585492228,-11.70659067357513,-4.535948186528498,-2.636943005181347,9.954528497409326,5.649818652849741,26.551870466321244,27.586865284974092,20.41619170984456,2.9128652849740932,21.369041450777203,16.39819689119171,0.9004093264248705,6.4556424870466325,16.543336787564765,20.379243523316063,24.414072538860104,112.04841450777202,434.46587046632123,1827.4159430051814,2602.742067357513,3940.629440414508,285.53562176165804,369.2249948186529,254.0810207253886,499.1672487046632,8.571042958126991,7.5860268759567075,8.56357913818318,11.375541847093823,8.795387109712921,10.599367513432176,11.072772273683753,3.926235633591768,4.163554077405935,9.141631471301606,7.7317836067866,8.847900981043335,5.6429502554890565,9.252788649934473,0.5614311164621637,0.42696448344200494,4.669094798920927,5.3903652131163655,5.7934649568295935,5.390664435597036,22.483754879778314,267.52654499987784,463.6342861539931,356.8159575108665,460.95371035954025,258.37729700193876,265.4358943893731,212.13494457513454,255.7724833153324,S01,R02,S01R02e,S01R02
P0001,AC_P0001_S01_R02_BRT_HDM.mat,BRT,f,14.637972440944882,4.435523622047244,-2.1728582677165353,-13.668374015748032,-11.52586220472441,-5.691208661417323,-4.86665748031496,10.202456692913385,6.60840157480315,28.306326771653545,26.163838582677165,20.32916535433071,2.6937322834645667,17.453720472440946,16.714594488188975,0.6498307086614173,6.431307086614173,17.587653543307088,20.38737401574803,24.09525590551181,100.79331102362205,376.8584842519685,1652.4505551181103,2437.5367401574804,3629.0126377952756,224.31517716535433,289.2278188976378,234.6392755905512,442.7916496062992,7.5010695682163675,6.920766940798318,5.8470207024139285,8.377464739899235,6.738237102515176,7.863272695635869,7.792931248476492,2.8218709608096817,3.408072842844163,4.479681750358817,4.830069834920102,7.935618998014004,6.1893367462818345,7.135742035683211,0.5771083951324444,0.30885355855854796,4.112370993229756,3.916661470330211,4.100688358039042,3.9916746059204233,15.596641213923156,181.17402451393204,415.0195615680319,234.65483262302382,484.1398148146642,146.66880527262407,235.67107263221604,190.069700217914,223.45046642397097,S01,R02,S01R02f,S01R02
P0001,AC_P0001_S01_R02_CRK_HDM.mat,CRK,a,10.416882978723404,10.668372340425531,5.088627659574468,-8.337936170212766,-14.417553191489361,-8.420457446808511,-7.827968085106383,-0.25146808510638297,5.579797872340426,18.75477659574468,24.83436170212766,18.83736170212766,12.916542553191489,15.248244680851064,18.861255319148935,0.8885212765957446,0.6916914893617021,16.160723404255318,20.82481914893617,24.933148936170213,57.68931914893617,379.70382978723404,1739.743914893617,2512.245234042553,3572.6675531914893,51.21234042553191,245.52408510638298,248.80293617021277,512.9571276595744,4.558016916594894,6.354237725717039,6.009670795886048,7.226654842382866,3.423940742305226,3.2734440042113735,6.424982747062108,2.846058786682042,1.3481503424328742,3.806423012994608,3.113575871321348,5.859463294903719,8.317202734461073,9.398667850796466,1.2242100980708803,0.4212189614926344,3.421076049126252,4.417859094226025,3.8578678884016435,3.5754255208294934,19.369280667450408,114.89876899858446,455.32081099425466,417.09124395030057,599.064678717674,42.75435686496322,203.2264896163862,218.78694787477949,267.2269567200407,S01,R02,S01R02a,S01R02
P0001,AC_P0001_S01_R02_CRK_HDM.mat,CRK,b,12.00117924528302,8.914415094339622,3.8535,-9.21693396226415,-16.19132075471698,-10.07517924528302,-6.640764150943396,3.086792452830189,5.060915094339623,21.218141509433963,28.192566037735848,22.076377358490564,10.494226415094339,21.475330188679244,18.689216981132077,0.8257924528301887,2.96561320754717,17.801264150943396,22.037066037735848,26.51361320754717,57.81101886792453,368.56740566037735,1580.848037735849,2358.7513773584906,3379.551783018868,59.40026415094339,196.88333018867925,279.1286132075472,401.4093490566038,5.439526279789217,7.388435377724949,6.9277351445716615,10.64513126204058,7.764754771275222,7.034298449870524,7.546909913905649,2.4594250265612554,1.9300219348268683,6.972992296730332,4.909450162248058,6.2052464015430875,6.127748988212041,7.172867689420815,1.037314206012146,0.4514933046380355,6.294732135563082,6.922232130093087,5.8044093473658425,5.086824788600364,7.6121085796388925,126.87867473027161,395.74097349351956,298.21229501105586,425.31155558806887,55.741416928237975,161.44105512437315,291.02316887006225,206.40590662340404,S01,R02,S01R02b,S01R02
P0001,AC_P0001_S01_R02_CRK_HDM.mat,CRK,c,15.018492857142856,13.361785714285714,6.957642857142857,-7.1152,-15.38945,-4.783485714285714,-1.5837928571428572,1.6567142857142858,6.404171428571429,22.133757142857142,30.40795,19.802042857142858,8.54145,23.383742857142856,19.15655,1.180842857142857,0.29021428571428576,12.171442857142857,18.18867142857143,23.727085714285714,59.7266,481.2008357142857,1292.8872214285714,2309.4785428571427,3456.8485,56.75759285714286,283.87964285714287,217.13085,514.2074357142857,4.329586554598667,5.557707254342775,5.095128679436915,6.413296055122317,4.224027774265906,7.645663068850496,8.414578902587001,2.873181084387015,1.3497172575901937,3.3666871872591737,4.087834897419556,6.796564187936429,6.99001317433223,8.942736291507483,1.0424349009227727,0.845378219994281,4.065552280986525,5.4330267678358215,3.9006346420407785,3.1455138763892045,12.535662280759887,144.94075731797483,488.6811959375906,211.6949845591231,613.6511214750761,57.345227572078514,205.98538881479163,214.51533461813366,267.28411400140084,S01,R02,S01R02c,S01R02
P0001,AC_P0001_S01_R02_CRK_HDM.mat,CRK,d,15.422834196891191,12.891476683937825,6.847129533678756,-5.318440414507772,-14.324492227979274,-5.7193367875647665,-0.6208963730569947,2.5313834196891194,6.044295336787565,20.741316062176164,29.747305699481867,21.14222279792746,7.468077720207254,27.22162176165803,19.072663212435234,1.0220984455958548,-0.743782383419689,13.978694300518136,20.127626943005183,25.239544041450777,60.2000414507772,392.03775129533676,1399.7027098445596,2289.599932642487,3372.063512953368,70.08322797927461,289.2511347150259,250.13373575129535,459.73612953367876,3.813064387661121,3.8417292317833835,4.068751221045425,6.100531423899328,5.3252193304978555,4.257193471734054,5.266110265932107,1.6192477221095587,1.527687423999717,4.577867283258229,5.102447749489399,4.785801076611335,4.5244182198712695,5.840947874252286,0.7733684139475245,0.8282680698097212,2.8219482916470504,3.434277167217205,3.5530046184091795,3.3758696918624786,8.678236346263347,123.72727024951354,477.2104167137852,250.06682071333998,560.9226891533839,89.33846743727757,262.3876573642845,272.61185238747953,309.12585153752644,S01,R02,S01R02d,S01R02
P0001,AC_P0001_S01_R02_CRK_HDM.mat,CRK,e,14.79305325443787,12.51915976331361,5.8271183431952664,-11.312497041420118,-17.63985207100592,-6.05005325443787,-2.6009112426035506,2.2739408284023668,6.69198224852071,26.105597633136096,32.43291124260355,20.843082840236686,8.428029585798816,24.798319526627218,19.54771597633136,0.5754556213017752,2.1125976331360947,14.656573964497042,20.339721893491124,25.712331360946745,56.53085207100592,410.1144319526627,1309.952775147929,2306.5099349112425,3611.8570887573965,101.08044970414201,340.80991124260356,173.91207692307694,532.466798816568,4.8492532749412085,6.695193987323682,6.6099508875566935,9.789652209472596,6.357670664760655,6.7191481392647665,8.440391351394453,2.31988894875878,0.9132249792785169,6.323642197868333,4.330238432116642,4.651584451535124,4.566270258810841,8.221530847033513,1.3567962491500054,0.25810225360586675,4.98594232785148,4.843089938329319,4.598139962922504,4.1378192046655125,7.750464835254113,142.349281901016,424.88199228905967,179.88878402313782,483.0333397226131,79.12065127197403,296.2320785410855,138.36509623503665,294.1939925410325,S01,R02,S01R02e,S01R02
P0001,AC_P0001_S01_R02_CRK_HDM.mat,CRK,f,14.758699551569507,12.408165919282512,4.6083946188340805,-7.9584663677130045,-14.067026905829596,-8.166789237668162,-5.728385650224215,2.3505201793721975,7.799789237668161,22.717188340807176,28.825730941704037,22.925484304932734,10.336739910313902,21.027668161434978,18.680937219730943,0.5018565022421525,2.113695067264574,17.08382062780269,21.32706726457399,26.360139013452915,58.58244394618834,371.2604887892377,1584.7915067264573,2353.9073766816146,3446.722959641256,67.20891031390134,264.8531479820628,242.58135426008968,453.5349147982063,4.012449052675325,5.193157561959562,5.104528003730787,6.931916131849758,4.601529504746938,5.031588612843131,5.361866095939375,2.1878027148684027,2.123755961335265,4.2843937727996,4.603033168542778,6.392414430469811,5.738938304249015,7.760518145677333,0.9499254810059088,0.28634361176796524,3.5454381533725803,2.3500808427968356,2.480111689208894,2.4356872096578646,10.17565686549848,105.56282055569766,412.5331330612296,264.6263883463719,504.8093893226256,67.44822423537505,229.18081872798464,198.9226909252474,244.28240076715468,S01,R02,S01R02f,S01R02
P0001,AC_P0001_S01_R02_MOD_HDM.mat,MOD,a,13.94518326693227,7.580247011952191,1.974609561752988,-8.488398406374502,-12.20100796812749,-2.1293266932270916,0.5006414342629482,6.3649641434262945,5.605649402390438,22.433561752988048,26.14619920318725,16.07452988047809,1.4740039840637449,26.051131474103585,18.202784,0.9747587548638132,7.00742,19.2347,24.04582,28.253256,102.29247081712062,373.7501206225681,1425.3888871595332,2405.5483346303504,3753.861980544747,141.7498754863813,304.07253307392995,249.48632295719844,366.24243968871593,8.136172521172279,8.217594890157402,7.248576503490062,9.720446918976382,6.079956669577198,8.11205814555373,9.883234164933882,1.694530843245163,2.86918807828794,5.426256027794055,5.47515561131913,9.854548763393664,7.829758987605178,10.207674916191513,1.168379305770438,0.5736865741181709,3.8572536075778956,3.2801391931602573,3.5393816893025654,3.425613277615426,27.807326894607456,155.4089824505315,349.0548822683868,326.379452176817,559.3922781504751,113.43008590210039,216.7950702798574,150.7510166302551,208.99518231978493,S01,R02,S01R02a,S01R02
P0001,AC_P0001_S01_R02_MOD_HDM.mat,MOD,b,15.602171568627451,8.954,2.0899460784313724,-7.477053921568627,-13.495588235294118,-6.457313725490196,-4.476573529411764,6.648107843137255,6.864024509803921,23.079220588235295,29.097735294117648,22.059450980392157,6.566588235294118,21.922303921568627,18.285436274509802,1.1417107843137255,5.8045294117647055,19.335490196078432,24.7736568627451,29.092401960784315,101.33632843137255,375.95195098039216,1582.961450980392,2486.395666666667,3772.2375784313726,153.8890882352941,274.3150196078431,306.53476470588237,438.7997009803922,6.422701700067868,7.206274116379011,6.722401899804627,10.114869945375297,7.1795814755868586,6.563072786702469,5.7800760302740875,1.7015148273007759,4.065503156517342,6.581763679169971,5.629455978977081,5.617910906927626,5.226576237798133,3.8936690544018018,1.4167728544273461,0.8042110595220074,5.199419286835113,5.651335498024645,4.868142648607789,4.488477397182787,23.075426687983217,156.820625942139,374.01427557157837,285.86045855852,437.0900759607882,140.88642918270818,213.22814033725555,163.77791449291567,236.5802152165834,S01,R02,S01R02b,S01R02
P0001,AC_P0001_S01_R02_MOD_HDM.mat,MOD,c,12.776696356275304,7.140097165991903,2.1793643724696357,-10.151493927125506,-13.60685020242915,-3.917307692307692,0.20300404858299592,5.636574898785425,4.9607530364372465,22.928165991902834,26.383558704453442,16.693894736842104,1.9764089068825912,27.10478137651822,18.41548987854251,0.9712672064777328,8.335995951417004,19.515218623481783,24.863206477732792,29.166246963562752,99.23275708502024,372.44781376518216,1366.231085020243,2406.5895951417006,3758.8144979757085,168.95067206477734,335.33534008097166,276.33662753036435,472.25999190283403,7.774781999460371,8.771341922917598,9.147683095354498,12.265513099767686,8.410342583013389,9.912631319548726,12.009848571541843,1.808913666233879,3.7818690361038074,6.520823120705059,6.299400353736991,7.7170378498402155,6.784967213495805,11.432309249010789,1.0795453193089464,0.46210317348467056,5.333674031926336,4.7996834711837195,4.391558268576126,4.567595812219128,19.853748793212944,163.39094888490575,404.19936173807645,250.91024563927687,536.7894839538097,145.99596660992944,277.0983268835823,184.6569141314776,243.12764738523927,S01,R02,S01R02c,S01R02
P0001,AC_P0001_S01_R02_MOD_HDM.mat,MOD,d,15.832378260869564,9.554517391304348,3.3179304347826086,-7.320578260869565,-13.29445652173913,-3.340408695652174,1.7153304347826086,6.27785652173913,6.236582608695652,23.15295652173913,29.126834782608697,19.17283913043478,1.6025826086956523,28.275352173913042,18.07866086956522,1.176708695652174,4.0821565217391305,17.502695652173912,24.07604347826087,28.494552173913043,94.19372608695652,361.31095217391305,1415.664243478261,2468.4898826086956,3498.5307826086955,127.0888695652174,338.2601695652174,297.6522652173913,465.7371086956522,5.927615050237728,6.125101959557903,4.859416409193012,7.568561968507694,5.134224665219525,6.478735881867565,7.950116790465352,2.237138325544721,4.188433843434989,6.198267150278669,5.268095974381203,6.105921357198779,6.0494037657519275,7.972289676328388,0.836281861418285,1.0118962817783717,3.5621952129577754,3.7271343023617054,3.340908352258218,3.1019315034106008,19.19379862616925,143.57477060239538,459.81995354802723,329.1408540265767,522.6387037198463,106.62148962699713,265.3459000476835,197.91432988173528,251.90871198681702,S01,R02,S01R02d,S01R02
P0001,AC_P0001_S01_R02_MOD_HDM.mat,MOD,e,16.10754301075269,9.95336559139785,2.659182795698925,-8.519849462365592,-13.746548387096775,-3.335537634408602,0.24151075268817196,6.154182795698925,7.294177419354838,24.627397849462366,29.85410752688172,19.44312365591398,2.4175913978494625,26.28539247311828,18.295306451612902,1.2870161290322581,6.1266344086021505,18.014145161290323,23.976129032258065,28.43752688172043,102.85693548387097,376.9217688172043,1427.3651774193547,2504.1655053763443,3757.1632849462367,154.1084139784946,380.15209139784946,279.82782795698927,501.8264193548387,8.207127388996783,8.568211078588229,7.378676421918642,10.881352736798,6.84386740045008,9.247128222796864,10.616497136081387,2.0876414854592538,3.0969851225721614,6.216063107335199,4.8945863629168045,9.538618822947662,8.190551523173726,9.277714165225113,1.0147445572116087,0.9152355506928048,3.726747226824954,4.2719971663877665,4.130794064690504,3.61761098738245,30.822193685476126,216.57098137630908,412.32088250265514,306.65303427273136,589.5431362036103,146.30440519478785,279.1831131276006,206.1831065845782,295.70379600248157,S01,R02,S01R02e,S01R02
P0001,AC_P0001_S01_R02_MOD_HDM.mat,MOD,f,15.614450592885376,9.076758893280632,2.1646521739130433,-7.626885375494071,-12.410747035573122,-5.105608695652174,-2.7049762845849803,6.537743083003953,6.912079051383399,23.241335968379445,28.025193675889327,20.720126482213438,4.869660079051384,23.155296442687746,18.21601185770751,0.784699604743083,4.827256916996047,19.19014624505929,23.80578656126482,27.564438735177866,89.33658498023715,332.2913122529644,1631.6036561264823,2484.3715098814228,3572.8760355731224,109.47044268774704,284.5116877470356,253.80888537549407,380.39451778656127,6.331027656943678,6.519255131486621,5.903116269231085,9.02652856634439,5.158913282195717,5.327327746785448,6.918211297938753,1.5060849597396389,3.793322692479726,5.666424055885844,4.126062234327924,6.88255375671687,5.470072411365551,8.649872327887685,0.9690055509620905,0.4426580570105452,3.4141276246941885,3.2276015676228007,2.417446510032084,2.2821782099880865,12.224805295203948,114.215030904193,403.0207992157727,278.0332071280794,487.2287301533806,78.3775299550758,270.6207894063756,175.3957894613,193.86242370392924,S01,R02,S01R02f,S01R02
P0001,AC_P0001_S01_R03_BRT_HDM.mat,BRT,a,13.854552346570397,4.330671480144404,-0.03481588447653433,-11.46945487364621,-11.005415162454874,-3.903212996389892,-4.171371841155235,9.523848375451264,4.365483754512636,25.324018050541515,24.85995667870036,17.75776895306859,4.136501805054151,19.086281588447655,16.713602888086644,0.6758844765342961,7.826166064981949,18.766028880866426,21.8088916967509,25.39163176895307,106.58274729241877,393.346761732852,1710.1723826714801,2507.927342960289,3863.4456678700362,217.17364981949459,360.93033935018053,225.60517689530687,427.59574368231046,8.62483891899382,7.620551681098447,7.673967310879193,12.04561887922927,8.605298218660879,7.964636828250077,8.3603586794415925,5.030171449390172,3.1658219650525266,9.55176657894541,6.8236599739542605,10.230996499557612,4.838179296292815,8.661422830958696,0.6918435577480113,0.32512640965961054,4.509921103924863,4.618871110184415,5.291349146727678,5.1913267399034275,23.734813259838084,231.28315327299467,363.6555919740816,359.308051263373,526.1613339418175,161.26464423136574,299.72548615198514,155.59304033248725,202.1899531689969,S01,R03,S01R03a,S01R03
P0001,AC_P0001_S01_R03_BRT_HDM.mat,BRT,b,14.657845493562231,4.297742489270386,-0.5779184549356223,-13.05650643776824,-13.480012875536481,-8.234519313304721,-7.461370689655173,10.360081545064377,4.875669527896996,27.714351931330473,28.137884120171673,22.892390557939915,6.851420600858369,17.592901287553648,16.76490128755365,0.8360815450643777,7.547017167381974,19.471416309012877,22.73415879828326,26.25706008583691,105.34284549356224,420.1096394849785,1846.2648969957081,2558.2823261802573,3907.95743776824,237.3077424892704,332.39190128755365,265.1762961373391,425.27218025751074,7.803604592186695,7.887925241433065,8.407923659040486,12.88469086683086,10.301952896333868,7.907876722022352,7.247676004328969,3.3395897690013205,4.729671942929154,8.867160498527415,8.125793892745254,6.638678144502094,3.902239699939084,5.297910784845227,0.641194725148827,0.5719972172988279,4.539867094140822,4.882239406599553,4.426508122665002,4.359155105952694,25.735999642292775,235.66619847912477,311.40042161977254,270.35631501896626,421.75633946061953,247.3050099636018,289.1570844997273,186.6938213203659,224.83485702282906,S01,R03,S01R03b,S01R03
P0001,AC_P0001_S01_R03_BRT_HDM.mat,BRT,c,16.965171428571427,7.600135714285714,-0.266258064516129,-13.77174642857143,-13.712453571428572,-5.255017857142857,-3.4323892857142857,9.365035714285714,7.865453571428572,30.736925,30.677632142857142,22.220232142857142,3.167092857142857,20.344425,17.13565714285714,0.9305357142857142,6.099660714285714,15.827103571428571,19.542410714285715,23.44054285714286,99.52512857142857,482.247325,1572.8364571428572,2448.5878214285713,3702.8768642857144,272.5730785714286,386.26225,228.09540357142856,467.6640392857143,7.29042159932846,7.922853841857539,7.627384722835315,9.462921694698059,7.401143497670173,7.061516718219051,8.078207399576083,3.1466243787269512,3.1734825444930768,6.109011336581712,7.2808444873122715,7.5154886671786025,5.6019358838941224,8.641501849596345,0.9072922001802597,0.4132931459949096,4.395984611581476,4.281523208166231,3.6430298340705094,3.3923363986910675,17.938139605108738,237.27802080954618,440.9886791802541,276.33551678787074,600.939013275591,236.597298573551,289.045910857179,149.9904605750803,267.4627301234139,S01,R03,S01R03c,S01R03
P0001,AC_P0001_S01_R03_BRT_HDM.mat,BRT,d,16.62177192982456,4.6657280701754384,-2.771078947368421,-13.750548245614034,-13.727850877192983,-4.236337719298246,-2.0598684210526317,11.956065789473683,7.4367675438596494,30.372355263157896,30.34965350877193,20.858140350877193,-0.7112149122807018,21.709890350877192,17.113820175438597,0.9759254385964913,5.655561403508772,16.956526315789475,21.109890350877194,24.973434210526317,94.7785701754386,376.24497368421055,1533.4427675438596,2459.0893684210528,3641.1811666666667,233.16409210526317,321.8553684210526,193.00507894736842,437.2421140350877,7.764258009129807,6.315409212429712,6.290176904629727,9.152824003790204,7.725961744426569,9.132806348639107,9.361456653204957,2.9882726627043077,2.176283505719774,4.172455359600344,3.738736697772923,6.369354631416239,6.366349501530345,7.714846261471733,0.7576642917377183,0.7104610891342436,4.7648035881973625,4.591810333176698,4.718606320161091,4.759496361212262,14.715830644545022,165.29025362937386,418.10977387641844,208.84285203252597,482.9041554152088,191.98633659231288,274.7390157453402,132.0604881188449,198.56726697725165,S01,R03,S01R03d,S01R03
